	MS28F1_sample2	MS28F1_sample3	MS28F1_sample4	MS28F1_sample5	MS28F1_sample6	MS28F1_sample7	MS28F1_sample8	MS28F1_sample9	MS28F1_sample11	MS28F1_sample14
mmu-miR-191-5p	1239.93340966838	2188.27375425565	1179.19359357223	1987.22433413779	1323.44317505473	1250.00093619004	1512.2152822096	1362.56664197541	2218.8764189406	2124.34403110785
mmu-miR-30a-5p	1234.76836552501	2118.3940730424	1733.53369301517	1564.86940481185	1539.62993311616	1309.16814647105	1040.8801954562	1271.94582176687	1233.29018709684	1775.3030442782
mmu-miR-34c-5p	1075.9432581163	951.234138037759	1181.09936099618	733.096543995178	1070.20975721277	797.259434735946	614.269003456701	503.045685660407	742.85676384859	910.710558125762
mmu-let-7a-5p	1027.8975870743	2060.4431032704	1041.66071114347	2211.80385211371	1035.03167895625	1389.55566423682	1560.6509559839	1403.87171195997	1944.57808950097	2301.64239669417
mmu-let-7b-5p	698.814331835363	1042.51296038378	699.416644591527	1260.46945574811	748.123172344473	745.394506736449	801.105355622505	947.012604555023	1274.19152677303	1278.8999841958
mmu-miR-23a-3p	649.988523917544	879.661869390282	562.916052850742	828.982527950257	650.022642333511	530.819750464163	588.164852641156	446.219922711956	924.234222329478	869.932473433563
mmu-miR-145a-5p	523.606350034396	704.84176725472	456.43129803725	788.395868075091	905.20588437445	529.883560428071	519.8924582005	486.02299015162	934.43829875597	1096.63920618662
mmu-miR-146a-5p	511.985000711808	735.791937480656	575.541762034445	642.791225772935	439.441628844139	406.306475663927	675.422084038571	522.196218107792	704.719028204577	630.2803169687
mmu-miR-23b-3p	450.165878620817	559.037449705973	419.50705419812	667.650554946474	534.739286569075	424.468562364112	461.477575256624	429.948228475615	722.193509084944	812.972609101604
mmu-miR-92a-3p	439.997197963552	535.341225626741	427.844786677923	492.113250986383	344.631427168948	266.252446264564	272.359391725824	427.570057779535	677.805776629706	672.514761828476
mmu-miR-30b-5p	439.781987790912	521.155730939854	472.789135092865	605.502232012627	480.794150397415	369.170937565611	418.579145594715	256.216600782994	561.26672044215	444.675304500638
mmu-miR-221-3p	426.76177234616	616.101826060043	344.467461879887	467.253921812844	425.061675376694	304.074523722681	376.410901969604	411.298363543194	687.754751145535	680.605651648357
mmu-miR-152-3p	417.722945095258	519.866140513773	400.211159030574	468.775921558162	370.466597805375	386.459246898777	322.377135246518	338.200906358402	496.173216238155	498.398812904646
mmu-miR-27b-3p	409.329748362277	621.179588362736	536.949971699354	575.062237106252	478.681840848524	455.924547576803	435.738517459478	420.936213206257	536.989521944121	701.965600772842
mmu-let-7d-5p	396.255730374366	682.596332404828	405.452019446451	914.214513688105	455.527678485689	547.296695099382	598.022364137935	548.481262643419	719.004735201666	865.887028523623
mmu-miR-881-3p	383.827342904375	417.343701640359	597.934529265917	497.186583470778	434.323340321828	443.754077107607	442.492738299864	155.957930911388	280.101897907195	352.762796146795
mmu-miR-34b-3p	378.339483502042	352.058186320025	390.682321910799	331.288611231039	281.749596751983	187.2380072184	187.657811457203	264.102114143682	710.458821194479	462.475262104376
mmu-miR-7a-5p	355.742415374787	292.334029712163	246.082218618204	291.970284476972	242.996840797342	230.864462900287	182.181416181215	268.858455535843	205.867241904468	291.110215719304
mmu-miR-100-5p	322.492443701826	345.046038378211	320.645369080448	485.264252132448	261.032714637866	265.129018221254	312.702170258939	249.457589330976	398.72428636516	478.009770558547
mmu-miR-182-5p	316.03613852261	545.980346641907	365.907345399382	475.371253787877	327.083009378167	387.582674942087	372.029785748813	277.369803290237	476.275267206496	418.13718589143
mmu-miR-183-5p	306.351680753787	446.359486227174	323.027578360392	314.039280784094	260.788986612995	343.020029224108	270.533926633828	267.606786748432	471.555881859244	351.144618182819
mmu-miR-126a-3p	284.723058403414	452.162643144537	358.284275703562	385.065935565633	388.5024716459	321.674896401211	263.232066265843	346.962587870278	426.53039462735	593.871312779237
mmu-miR-27a-3p	282.301943961208	536.792014856082	389.491217270827	529.402244746691	387.040103496669	361.55659193873	344.100169841272	419.309043782623	486.989547454313	578.984075510657
mmu-miR-205-5p	251.473086730453	339.968276075518	174.854161147882	262.798622691697	221.305046583737	155.033069976835	173.419183739633	341.45524520567	439.285490160464	453.089829913314
mmu-miR-1a-3p	249.859010435649	738.451717734448	213.445951482973	260.261956449499	332.932481975094	232.924080979689	223.436927260327	225.300381733947	345.152885126079	523.642389142673
mmu-miR-25-3p	242.11144422059	360.279325286289	224.404114170715	253.159290971345	164.272688763699	152.037261861341	172.688997702835	244.826414817556	414.28550291556	388.362711354269
mmu-miR-429-3p	229.84446438008	428.950015475085	229.168532730603	408.910598242293	233.003991777591	274.116442567737	278.200880020212	208.152519346419	412.754891451586	332.859207189888
mmu-miR-16-5p	226.616311790472	212.298823893531	173.424835579916	203.440632624267	181.333650504736	151.288309832467	140.195719065303	190.003321928962	355.867165373895	253.406669158661
mmu-miR-148b-3p	224.033789718786	215.683998761993	196.294044667377	326.722611995083	218.380310285274	222.064276561022	202.991718229971	167.973951270531	210.45907629639	252.11212678748
mmu-miR-141-3p	221.4512676471	322.317007118539	341.37058981596	362.996939258512	320.989808756368	264.192828185162	262.501880229045	177.987301569818	293.239646306303	318.295605514103
mmu-miR-99b-5p	204.019243663217	255.338904363974	171.51906815596	242.505292754114	168.659793211395	147.543549688099	168.307881482044	198.514669683355	279.336592175208	350.173711404433
mmu-miR-22-3p	201.759536850492	279.035128443206	179.61857970777	252.651957722906	211.068469539115	179.748486929664	156.624904893269	203.020677318034	292.091687708323	254.053940344251
mmu-miR-101a-3p	198.531384260884	327.878365831012	223.689451386732	286.896951992577	228.129431280152	236.29436510962	202.444078702372	124.541044347376	148.979515826778	253.244851362263
mmu-miR-30a-3p	195.626046930237	250.744738471062	179.142137851781	271.67695453939	181.577378529608	168.139730482123	219.055811039537	117.406532259134	189.795821532744	246.933957302756
mmu-miR-103-3p	176.25713139259	284.354688950789	187.003428475596	242.505292754114	160.860496415492	142.488123493202	162.283846678457	212.658526981098	266.836598552756	316.191974160934
mmu-miR-199a-5p	171.576310137658	296.686397400186	278.003822969452	339.405943206072	281.018412677367	292.840243289577	275.097589363818	170.477288845353	198.979490316587	315.221067382549
mmu-miR-125a-5p	170.123641472335	341.419065304859	191.0531842515	286.643285368357	186.208211002176	172.633442655364	169.403160537242	314.669533155079	363.520222693764	440.4680417943
mmu-let-7e-5p	164.31296681104	190.05338904364	141.026789372679	206.484632114905	137.950062077528	139.117839363271	154.616893292073	164.594445544522	209.693770564403	266.675728463265
mmu-miR-465c-5p	153.498655635854	213.991411327762	182.000788987714	183.908302559344	132.831773555217	121.330228677523	172.323904684435	81.358471181703	221.938662276193	191.268635341978
mmu-miR-196b-5p	135.25959350457	168.775147013309	144.3618823646	248.593291735389	160.860496415492	143.424313529294	143.846649249296	151.451923276709	174.999910714331	267.970270834446
mmu-miR-101a-3p|mmu-miR-101c	129.771734102236	205.770272361498	189.862079611528	244.788292372092	191.570227549359	209.893806091826	164.474404788852	89.8698189360966	132.397891633729	178.808665019362
mmu-miR-210-3p	124.283874699903	170.225936242649	124.82776626906	201.411299630509	134.537869729321	110.470424258856	90.1779755446093	135.180229040368	140.30605086426	212.952220059258
mmu-miR-340-5p	123.638244181981	147.496904982977	140.55034751669	144.589975805277	112.602347490844	112.717280345477	111.353370611764	82.860473726596	134.183605008365	141.428754051513
mmu-miR-150-5p	120.410091592373	234.544258743423	80.9951155180924	166.912638736618	79.4553361082581	62.1630183965087	80.6855570662293	180.740972902122	125.765241956509	154.374177763322
mmu-miR-465a-3p|mmu-miR-465b-3p|mmu-miR-465c-3p	120.087276333413	128.636645001548	108.152301309453	129.36997835209	107.484058968533	82.7591991905326	85.0666732870201	76.3517960320597	170.025423456417	152.270546410153
mmu-miR-20a-5p	115.406455078481	194.889353141442	99.099906045666	110.598648159826	67.7563909144042	82.3847231760958	81.4157431030278	86.6154800888284	152.678493531381	190.944999749182
mmu-miR-883a-3p	114.599416931079	158.136025998143	87.1888596459465	125.818645613013	113.089803540588	90.2487194792686	86.8921383790162	80.6074699092565	164.030528555853	176.705033666193
mmu-miR-465b-5p	112.823933006795	176.754487774683	151.508510204432	163.614972621761	106.752874893917	95.8658596958206	136.90988189971	66.7139463689965	150.510127290751	145.312381165056
mmu-miR-140-3p	109.111557528746	125.251470133086	126.733533693015	128.355311855211	113.577259590332	103.355379984557	100.035487041388	71.3451208824165	100.765254711605	117.803355777462
mmu-miR-425-5p	104.914959162256	123.317084493965	97.1941386217109	150.170641538113	106.265418844173	94.7424316525102	88.7176034710123	76.6021297895419	144.642783345519	125.894245597342
mmu-miR-378a-3p	104.807354075935	166.518363767667	117.60173145323	191.095523578905	116.66448123871	123.483465760535	92.4293824914045	94.7513272069987	110.926814152986	178.026545670106
mmu-miR-203-3p	102.65525234953	117.997523986382	77.1835806701822	98.9299834457161	74.580775610819	65.9077785408767	63.1610921830664	75.1001272446489	108.163210120811	126.541516782933
mmu-miR-1839-5p	102.332437090569	121.866295264624	97.1941386217109	99.4373166941557	95.5413857498073	83.1336752049694	64.6214642566633	82.6101399691138	116.836675083329	122.65788966939
mmu-miR-98-5p	99.1042845009615	126.702259362426	113.393161725329	131.399311345849	113.089803540588	125.074988821891	107.337347409373	86.1148125738641	168.367261037112	131.719686267656
mmu-miR-101b-3p	97.3288005766772	127.669452181987	130.78328946892	128.862645103651	105.046778719814	122.266418713615	93.0987196918031	62.5834393705408	92.4744426150803	134.794224399211
mmu-miR-145a-3p	97.1673929471968	191.987774682761	134.356603388836	161.839306252223	137.462606027784	128.445272951822	112.813742685361	172.730292662693	231.377432970697	308.101084341054
mmu-miR-30e-5p	95.5533166523929	144.595326524296	147.458754428527	131.145644721629	138.1937901024	109.346996215545	87.9874174342139	86.1148125738641	93.2397483470672	144.988745572261
mmu-miR-181a-5p	94.5848708755105	167.807954193748	129.115742972959	151.185308034992	122.838924535467	109.346996215545	96.0194638389969	142.189574249869	153.571350218699	200.977703125834
mmu-miR-31-5p	93.6164250986281	211.331631073971	103.387882749565	157.273307016267	117.476907988284	110.095948244419	82.5110221582255	147.196249399512	233.92845207732	172.82140655265
mmu-miR-375-3p	90.0654572500595	94.7848963169297	72.8956039662832	74.5779875206168	50.2079731236232	38.5710294869903	51.4781155942911	56.0747616760045	133.67340118704	112.301550699943
mmu-miR-184-3p	89.7426419910987	74.9574435159393	124.82776626906	100.451983191035	77.9929679590264	86.8784353493374	79.9553710294309	40.8044024695926	92.0917897490869	79.9379914204204
mmu-miR-676-3p	84.5775978477261	117.997523986382	90.523952637868	118.715980134859	78.4804240087703	59.9161623098879	78.494998955834	89.1188176636501	176.530522178305	162.465067583203
mmu-miR-34c-3p	84.2547825887653	79.3098112039616	82.9008829420475	65.9533222971441	66.2940227651724	58.0437822377039	65.716743311861	51.0680865263613	132.908095455053	89.9706947970724
mmu-miR-146b-5p	84.0933749592849	125.735066542866	95.2883711977558	116.940313765321	74.337047585947	71.8993947718655	81.5982896122274	75.22529412339	111.35198400409	112.46336849634
mmu-miR-151-3p	82.6407062939614	95.7520891364903	93.3826037738007	102.481316184793	69.7062151133798	68.5291106419343	61.7007201094695	76.8524635470241	98.4693375156441	113.596093071124
mmu-miR-96-5p	78.4441079274712	116.063138347261	92.4297200618231	118.715980134859	105.77796279443	116.087564475408	89.81288252621	80.1068023942922	104.336681460877	118.450626963052
