	MS28F1_sample2	MS28F1_sample3	MS28F1_sample4	MS28F1_sample5	MS28F1_sample6	MS28F1_sample7	MS28F1_sample8	MS28F1_sample9	MS28F1_sample11	MS28F1_sample14
mmu_piR_023985|gb|DQ706669|Mus_musculus:17:27065196:27065225:Plus	0	0	0	0	0	0	0	0.5	0.5	0
mmu_piR_012316|gb|DQ689417|Mus_musculus:6:127791724:127791752:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_035227|gb|DQ722944|Mus_musculus:9:67516231:67516259:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_009786|gb|DQ685477|Mus_musculus:10:66091830:66091861:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_022691|gb|DQ704781|Mus_musculus:9:67497664:67497692:Minus	0	0	0	0	0	0	0	0.5	0.333333333333333	0
mmu_piR_011207|gb|DQ687692|Mus_musculus:9:67535504:67535530:Plus	0	0	0	0	0	0	0	0.5	0.5	0
mmu_piR_032936|gb|DQ719536|Mus_musculus:2:150844620:150844647:Plus	0	0	0	0	0	0	0	0.5	0.5	0
mmu_piR_036660|gb|DQ725015|Mus_musculus:5:113581445:113581475:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_034371|gb|DQ721688|Mus_musculus:12:98818324:98818354:Minus	0	0	0	0	0	0	0	0.5	0	1
mmu_piR_039149|gb|piRNA_2742|Mus_musculus:6:81861687:81861712:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_012877|gb|DQ690286|Mus_musculus:9:67535507:67535536:Plus	0	0	0	0	0	0	0	0.5	0.5	0
mmu_piR_029051|gb|DQ713991|Mus_musculus:15:59087643:59087667:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_024857|gb|DQ707919|Mus_musculus:19:37322871:37322897:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_026217|gb|DQ709911|Mus_musculus:18:67186757:67186784:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_030793|gb|DQ716457|Mus_musculus:12:98798018:98798047:Minus	0	0	0	0	0	0	0	0.5	0.5	0.5
mmu_piR_012935|gb|DQ690381|Mus_musculus:2:150953562:150953590:Minus	0	0	0	0	0	0	0	0.5	0.5	0
mmu_piR_032052|gb|DQ718225|Mus_musculus:9:67495549:67495578:Minus	0	0	0	0	0	0	0	0.5	0	0.25
mmu_piR_000111|gb|AB251219|Mus_musculus:15:59090637:59090665:Minus	0	0	0	0	0	0	0	0.5	0.5	0
mmu_piR_032120|gb|DQ718334|Mus_musculus:9:54017416:54017446:Minus	0	0	0	0	0	0	0	0.5	1	0
mmu_piR_007172|gb|DQ563022|Mus_musculus:7:73693623:73693649:Plus	0	0	0	0	0	0	0	0.5	0.5	0
mmu_piR_008505|gb|DQ567657|Mus_musculus:18:67178902:67178931:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_034844|gb|DQ722359|Mus_musculus:9:67538333:67538360:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_013874|gb|DQ691783|Mus_musculus:2:150836932:150836961:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_000941|gb|DQ541794|Mus_musculus:18:67179185:67179212:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_005755|gb|DQ557261|Mus_musculus:10:85194500:85194528:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_033863|gb|DQ720953|Mus_musculus:9:67541452:67541482:Plus	0	0	0	0	0	0	0	0.5	0	2
mmu_piR_031793|gb|DQ717864|Mus_musculus:2:92386555:92386585:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_010549|gb|DQ686699|Mus_musculus:11:103254684:103254714:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_034201|gb|DQ721440|Mus_musculus:5:150087666:150087696:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_007363|gb|DQ563694|Mus_musculus:2:92354501:92354529:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_013088|gb|DQ690605|Mus_musculus:17:27045141:27045170:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_007296|gb|DQ563456|Mus_musculus:10:66091029:66091059:Minus	0	0	0	0	0	0	0	0.5	0.25	0
mmu_piR_024911|gb|DQ707991|Mus_musculus:15:59098802:59098831:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_012789|gb|DQ690129|Mus_musculus:7:125121282:125121305:Minus	0	0	0	0	0	0	0	0.5	2	0
mmu_piR_022718|gb|DQ704825|Mus_musculus:9:67516230:67516258:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_007144|gb|DQ562907|Mus_musculus:5:103654988:103655016:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_025071|gb|DQ708226|Mus_musculus:4:134900352:134900376:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_017464|gb|DQ697086|Mus_musculus:11:107812271:107812300:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_008310|gb|DQ566985|Mus_musculus:11:108237102:108237131:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_012279|gb|DQ689360|Mus_musculus:17:27040050:27040075:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_009127|gb|DQ569459|Mus_musculus:17:66116228:66116257:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_034312|gb|DQ721603|Mus_musculus:9:67522749:67522777:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_033549|gb|DQ720495|Mus_musculus:7:52776837:52776867:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_011060|gb|DQ687478|Mus_musculus:8:95081323:95081352:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_019179|gb|DQ699626|Mus_musculus:4:123344048:123344074:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_028878|gb|DQ713725|Mus_musculus:5:113596935:113596963:Plus	0	0	0	0	0	0	0	0.5	0.5	0
mmu_piR_034300|gb|DQ721587|Mus_musculus:2:92351416:92351445:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_030294|gb|DQ715764|Mus_musculus:7:69762917:69762945:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_006899|gb|DQ562240|Mus_musculus:4:61708492:61708523:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_019828|gb|DQ700581|Mus_musculus:6:127799952:127799981:Plus	0	0	0	0	0	0	0	0.5	0.5	0.5
mmu_piR_024571|gb|DQ707508|Mus_musculus:12:98797966:98797995:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_005029|gb|DQ554873|Mus_musculus:2:106735183:106735214:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_026729|gb|DQ710638|Mus_musculus:2:92388066:92388096:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_027884|gb|DQ712294|Mus_musculus:17:66097048:66097077:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_019791|gb|DQ700530|Mus_musculus:17:27040042:27040073:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_024803|gb|DQ707842|Mus_musculus:17:27045452:27045480:Minus	0	0	0	0	0	0	0	0.5	1	0
mmu_piR_008445|gb|DQ567468|Mus_musculus:17:66097042:66097071:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_038368|gb|piRNA_1087|Mus_musculus:17:66115905:66115931:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_002086|gb|DQ545227|Mus_musculus:5:113563846:113563873:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_018738|gb|DQ698987|Mus_musculus:7:125121287:125121318:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_005534|gb|DQ556660|Mus_musculus:4:61711498:61711528:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_017753|gb|DQ697523|Mus_musculus:12:98826828:98826853:Plus	0	0	0	0	0	0	0	0.5	0.5	0
mmu_piR_036283|gb|DQ724474|Mus_musculus:2:92379245:92379274:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_009351|gb|DQ684750|Mus_musculus:9:54050291:54050319:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_020950|gb|DQ702235|Mus_musculus:18:67176293:67176323:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_000155|gb|AB251335|Mus_musculus:18:67184585:67184613:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_032091|gb|DQ718282|Mus_musculus:7:73672637:73672665:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_006599|gb|DQ561547|Mus_musculus:12:98806561:98806589:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_002111|gb|DQ545336|Mus_musculus:5:150087662:150087691:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_015995|gb|DQ694923|Mus_musculus:9:67527501:67527531:Minus	0	0	0	0	0	0	0	0.5	1	0
mmu_piR_023979|gb|DQ706661|Mus_musculus:12:98815929:98815957:Minus	0	0	0	0	0	0	0	0.5	0.666666666666667	0
mmu_piR_011167|gb|DQ687632|Mus_musculus:10:85179689:85179719:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_030863|gb|DQ716555|Mus_musculus:2:150844691:150844720:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_037245|gb|DQ725851|Mus_musculus:8:113018667:113018694:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_027275|gb|DQ711431|Mus_musculus:1:34546019:34546046:Plus	0	0	0	0	0	0	0	0.5	0	0.333333333333333
mmu_piR_016070|gb|DQ695040|Mus_musculus:9:54022445:54022471:Minus	0	0	0	0	0	0	0	0.5	0.25	0.25
mmu_piR_023375|gb|DQ705758|Mus_musculus:15:59087645:59087670:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_024484|gb|DQ707380|Mus_musculus:7:73014077:73014107:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_035842|gb|DQ723853|Mus_musculus:5:150090575:150090604:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_018625|gb|DQ698828|Mus_musculus:4:116682152:116682180:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_000461|gb|DQ540616|Mus_musculus:17:27056805:27056833:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_003065|gb|DQ548527|Mus_musculus:2:92375308:92375338:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_033147|gb|DQ719895|Mus_musculus:1:94825334:94825362:Minus	0	0	0	0	0	0	0	0.5	0	1
mmu_piR_013287|gb|DQ690894|Mus_musculus:2:92381791:92381820:Plus	0	0	0	0	0	0	0	0.5	0.5	0
mmu_piR_029989|gb|DQ715325|Mus_musculus:6:127769104:127769134:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_010623|gb|DQ686808|Mus_musculus:11:103254965:103254987:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_001260|gb|DQ542852|Mus_musculus:14:22925470:22925498:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_038346|gb|piRNA_1037|Mus_musculus:1:34546030:34546048:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_015681|gb|DQ694460|Mus_musculus:17:27072726:27072756:Plus	0	0	0	0	0	0	0	0.5	0.5	0
mmu_piR_014245|gb|DQ692340|Mus_musculus:5:113582353:113582383:Plus	0	0	0	0	0	0	0	0.5	0.5	0
mmu_piR_006859|gb|DQ562121|Mus_musculus:5:113582354:113582382:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_009869|gb|DQ685621|Mus_musculus:18:67178907:67178935:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_016905|gb|DQ696264|Mus_musculus:15:59098800:59098829:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_012038|gb|DQ688971|Mus_musculus:4:93812673:93812703:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_009290|gb|DQ569870|Mus_musculus:5:115109737:115109766:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_027223|gb|DQ711353|Mus_musculus:5:115104441:115104471:Minus	0	0	0	0	0	0	0	0.5	0.5	0
mmu_piR_026987|gb|DQ710987|Mus_musculus:7:72992310:72992341:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_004597|gb|DQ553496|Mus_musculus:18:67179180:67179208:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_000541|gb|DQ540790|Mus_musculus:17:27045321:27045350:Minus	0	0	0	0	0	0	0	0.5	0.5	1
mmu_piR_037897|gb|DQ726792|Mus_musculus:2:150843145:150843174:Plus	0	0	0	0	0	0	0	0.5	0	0.5
mmu_piR_013143|gb|DQ690689|Mus_musculus:17:66099599:66099628:Minus	0	0	0	0	0	0	0	0.5	0.5	0
mmu_piR_017252|gb|DQ696784|Mus_musculus:4:57455122:57455150:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_037202|gb|DQ725790|Mus_musculus:5:113596928:113596954:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_014980|gb|DQ693426|Mus_musculus:6:87956695:87956724:Minus	0	0	0	0	0	0	0	0.5	0.5	0
mmu_piR_026973|gb|DQ710970|Mus_musculus:9:67537983:67538012:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_008674|gb|DQ568142|Mus_musculus:5:150091973:150092001:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_014525|gb|DQ692759|Mus_musculus:2:92383315:92383343:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_032624|gb|DQ719074|Mus_musculus:4:93812662:93812691:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_005441|gb|DQ556162|Mus_musculus:6:127769098:127769124:Plus	0	0	0	0	0	0	0	0.5	0.5	0
mmu_piR_004834|gb|DQ554162|Mus_musculus:4:123344053:123344081:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_016432|gb|DQ695575|Mus_musculus:12:98805892:98805920:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_031026|gb|DQ716795|Mus_musculus:11:95584013:95584041:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_007187|gb|DQ563083|Mus_musculus:14:18432541:18432571:Minus	0	0	0	0	0	0	0	0.5	0.5	0
mmu_piR_001415|gb|DQ543345|Mus_musculus:5:113591490:113591520:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_022760|gb|DQ704877|Mus_musculus:17:27056840:27056865:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_003842|gb|DQ550991|Mus_musculus:17:66116225:66116253:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_005424|gb|DQ556121|Mus_musculus:4:61708493:61708522:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_009328|gb|DQ684713|Mus_musculus:14:43698829:43698858:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_021887|gb|DQ703575|Mus_musculus:17:27041278:27041306:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_032201|gb|DQ718455|Mus_musculus:3:102252033:102252063:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_022193|gb|DQ704053|Mus_musculus:13:50194848:50194873:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_039656|gb|piRNA_3627|Mus_musculus:9:54047644:54047673:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_029224|gb|DQ714244|Mus_musculus:14:22943619:22943649:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_019721|gb|DQ700420|Mus_musculus:17:27045453:27045482:Minus	0	0	0	0	0	0	0	0.5	1	0
mmu_piR_005256|gb|DQ555629|Mus_musculus:2:150847662:150847691:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_037633|gb|DQ726411|Mus_musculus:13:50194846:50194875:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_017817|gb|DQ697610|Mus_musculus:2:92381754:92381785:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_031800|gb|DQ717874|Mus_musculus:10:66091840:66091871:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_001752|gb|DQ544326|Mus_musculus:17:11960940:11960968:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_020597|gb|DQ701724|Mus_musculus:15:74474656:74474687:Plus	0	0	0	0	0	0	0	0.5	2.5	0
mmu_piR_000574|gb|DQ540843|Mus_musculus:17:66097169:66097200:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_019515|gb|DQ700118|Mus_musculus:6:113560705:113560725:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_035904|gb|DQ723947|Mus_musculus:4:57452756:57452785:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_001624|gb|DQ544031|Mus_musculus:5:150068932:150068961:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_016379|gb|DQ695490|Mus_musculus:11:103254959:103254988:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_009848|gb|DQ685586|Mus_musculus:17:66097171:66097201:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_033111|gb|DQ719839|Mus_musculus:17:27035855:27035884:Minus	0	0	0	0	0	0	0	0.5	1.5	0
mmu_piR_020135|gb|DQ701043|Mus_musculus:6:128154301:128154330:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_020868|gb|DQ702123|Mus_musculus:2:92354497:92354525:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_036818|gb|DQ725237|Mus_musculus:10:85193784:85193812:Plus	0	0	0	0	0	0	0	0.5	0	0.333333333333333
mmu_piR_026781|gb|DQ710719|Mus_musculus:14:22943616:22943645:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_029109|gb|DQ714078|Mus_musculus:2:150844688:150844715:Plus	0	0	0	0	0	0	0	0.5	1	0
mmu_piR_036081|gb|DQ724195|Mus_musculus:4:57452750:57452778:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_028188|gb|DQ712752|Mus_musculus:17:27069627:27069655:Plus	0	0	0	0	0	0	0	0.5	0.5	0
mmu_piR_001652|gb|DQ544089|Mus_musculus:4:57455123:57455152:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_036519|gb|DQ724811|Mus_musculus:11:103259199:103259229:Plus	0	0	0	0	0	0	0	0.5	0	0.5
mmu_piR_022888|gb|DQ705045|Mus_musculus:9:67527500:67527529:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_035391|gb|DQ723179|Mus_musculus:17:27065195:27065224:Plus	0	0	0	0	0	0	0	0.5	0.5	0
mmu_piR_037962|gb|DQ726889|Mus_musculus:9:54023156:54023187:Minus	0	0	0	0	0	0	0	0.5	0	0.5
mmu_piR_010861|gb|DQ687159|Mus_musculus:7:73682831:73682860:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_035892|gb|DQ723931|Mus_musculus:5:150068946:150068971:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_031903|gb|DQ718016|Mus_musculus:17:66102939:66102968:Minus	0	0	0	0	0	0	0	0.5	0.5	0
mmu_piR_028755|gb|DQ713540|Mus_musculus:11:103254669:103254700:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_028690|gb|DQ713444|Mus_musculus:11:103259205:103259234:Plus	0	0	0	0	0	0	0	0.5	0	0.5
mmu_piR_030704|gb|DQ716331|Mus_musculus:12:98801554:98801582:Minus	0	0	0	0	0	0	0	0.5	0.5	0.5
mmu_piR_008584|gb|DQ567905|Mus_musculus:7:72986618:72986647:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_032858|gb|DQ719422|Mus_musculus:2:92383319:92383348:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_012826|gb|DQ690200|Mus_musculus:2:92381753:92381781:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_024501|gb|DQ707407|Mus_musculus:17:66115913:66115943:Plus	0	0	0	0	0	0	0	0.5	0	1
mmu_piR_033213|gb|DQ719991|Mus_musculus:4:61709001:61709029:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_006975|gb|DQ562429|Mus_musculus:15:59103142:59103171:Minus	0	0	0	0	0	0	0	0.5	0.5	0.333333333333333
mmu_piR_029944|gb|DQ715268|Mus_musculus:17:27056839:27056867:Plus	0	0	0	0	0	0	0	0.5	0	1
mmu_piR_031572|gb|DQ717566|Mus_musculus:1:94824230:94824259:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_005271|gb|DQ555672|Mus_musculus:17:27083978:27084006:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_035946|gb|DQ724000|Mus_musculus:15:59108357:59108386:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_020006|gb|DQ700863|Mus_musculus:15:83182539:83182569:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_029037|gb|DQ713972|Mus_musculus:2:100221803:100221829:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_022941|gb|DQ705119|Mus_musculus:7:73690734:73690760:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_021690|gb|DQ703283|Mus_musculus:7:72989861:72989887:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_028988|gb|DQ713891|Mus_musculus:9:67522751:67522780:Minus	0	0	0	0	0	0	0	0.5	0	0.333333333333333
mmu_piR_005368|gb|DQ555926|Mus_musculus:10:94104516:94104544:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_025195|gb|DQ708414|Mus_musculus:8:113018373:113018401:Plus	0	0	0	0	0	0	0	0.5	1	0.5
mmu_piR_031625|gb|DQ717639|Mus_musculus:6:83551631:83551659:Plus	0	0	0	0	0	0	0	0.5	2	0
mmu_piR_006044|gb|DQ558110|Mus_musculus:15:59108367:59108394:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_001174|gb|DQ542590|Mus_musculus:17:27048536:27048566:Minus	0	0	0	0	0	0	0	0.5	1	0
mmu_piR_013013|gb|DQ690498|Mus_musculus:4:93785608:93785636:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_005282|gb|DQ555705|Mus_musculus:11:103255629:103255657:Plus	0	0	0	0	0	0	0	0.5	0.5	0
mmu_piR_022994|gb|DQ705207|Mus_musculus:7:72989860:72989889:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_023363|gb|DQ705738|Mus_musculus:9:67518996:67519022:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_017174|gb|DQ696659|Mus_musculus:5:100053295:100053323:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_020821|gb|DQ702047|Mus_musculus:15:74475266:74475295:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_038950|gb|piRNA_2332|Mus_musculus:4:61708997:61709027:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_034329|gb|DQ721627|Mus_musculus:9:54023286:54023315:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_011404|gb|DQ688005|Mus_musculus:17:27036448:27036477:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_003680|gb|DQ550562|Mus_musculus:6:128136593:128136619:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_033265|gb|DQ720070|Mus_musculus:6:120097697:120097719:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_008690|gb|DQ568185|Mus_musculus:9:54017412:54017443:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_037878|gb|DQ726764|Mus_musculus:7:73682825:73682856:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_025941|gb|DQ709476|Mus_musculus:5:113587656:113587679:Plus	0	0	0	0	0	0	0	0.5	0	1
mmu_piR_018576|gb|DQ698755|Mus_musculus:8:113018670:113018699:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_034110|gb|DQ721308|Mus_musculus:10:85179697:85179724:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_018132|gb|DQ698062|Mus_musculus:6:128154298:128154328:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_026301|gb|DQ710029|Mus_musculus:6:127767523:127767552:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_009793|gb|DQ685492|Mus_musculus:5:150073861:150073886:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_009265|gb|DQ569802|Mus_musculus:7:69762920:69762949:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_029613|gb|DQ714791|Mus_musculus:2:92372724:92372754:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_031929|gb|DQ718057|Mus_musculus:5:113592979:113593007:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_033707|gb|DQ720725|Mus_musculus:9:67493552:67493581:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_024366|gb|DQ707216|Mus_musculus:6:128136586:128136615:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_009564|gb|DQ685124|Mus_musculus:2:92379250:92379280:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_008752|gb|DQ568354|Mus_musculus:7:72986620:72986649:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_039637|gb|piRNA_3601|Mus_musculus:9:67538340:67538365:Plus	0	0	0	0	0	0	0	0.5	1	1
mmu_piR_021711|gb|DQ703316|Mus_musculus:7:73657543:73657571:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_034164|gb|DQ721385|Mus_musculus:18:67194632:67194660:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_032113|gb|DQ718319|Mus_musculus:5:113592981:113593011:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_011630|gb|DQ688344|Mus_musculus:10:86019283:86019314:Minus	0	0	0	0	0	0	0	0.5	0	0.5
mmu_piR_019568|gb|DQ700188|Mus_musculus:13:52135017:52135046:Plus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_013473|gb|DQ691184|Mus_musculus:5:150072114:150072141:Minus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_011548|gb|DQ688221|Mus_musculus:7:73682260:73682289:Minus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_012221|gb|DQ689277|Mus_musculus:7:125120606:125120636:Minus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_025315|gb|DQ708577|Mus_musculus:9:67505309:67505338:Minus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_035952|gb|DQ724008|Mus_musculus:2:150837064:150837093:Plus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_006409|gb|DQ561072|Mus_musculus:17:27064515:27064544:Plus	0	0	0	0	0	0	0	0.333333333333333	0.333333333333333	0
mmu_piR_007874|gb|DQ565438|Mus_musculus:6:81861199:81861228:Minus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_007462|gb|DQ563975|Mus_musculus:18:67182692:67182721:Minus	0	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_038411|gb|piRNA_1191|Mus_musculus:17:27084882:27084904:Plus	0	0	0	0	0	0	0	0.333333333333333	0.5	0
mmu_piR_017025|gb|DQ696435|Mus_musculus:18:67169988:67170018:Minus	0	0	0	0	0	0	0	0.333333333333333	0	0
